order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders
ORD-01655,2025-04-11,2025,Q2,4,North America,Mexico,Furniture,Office Desk,Consumer,7054.09,3654.34,439.75,412.11,4506.19,2547.9,0.3612,12
ORD-01656,2025-11-18,2025,Q4,11,North America,Canada,Accessories,Webcam HD,SMB,10030.4,5674.22,774.73,532.55,6981.5,3048.9,0.304,8
ORD-01657,2025-03-20,2025,Q1,3,Europe,Italy,Furniture,Storage Cabinet,Consumer,1053.61,573.51,73.28,58.72,705.51,348.1,0.3304,7
ORD-01658,2025-11-26,2025,Q4,11,Europe,France,Software,Analytics Suite,Consumer,4405.24,2127.69,382.56,223.83,2734.08,1671.16,0.3794,7
ORD-01659,2025-07-15,2025,Q3,7,North America,Mexico,Software,CRM Enterprise,Consumer,1055.58,577.72,68.65,70.72,717.09,338.49,0.3207,3
ORD-01660,2025-06-25,2025,Q2,6,Asia,Singapore,Software,Cloud Platform,Consumer,6201.01,3344.58,408.54,313.71,4066.83,2134.18,0.3442,14
ORD-01661,2025-11-10,2025,Q4,11,Asia,Japan,Furniture,Ergonomic Chair,Consumer,8224.2,4421.37,559.88,425.53,5406.79,2817.41,0.3426,14
ORD-01662,2025-04-24,2025,Q2,4,Europe,Netherlands,Electronics,Tablet Air,SMB,3460.93,1688.8,278.31,172.48,2139.59,1321.34,0.3818,9
ORD-01663,2025-06-22,2025,Q2,6,North America,Canada,Furniture,Conference Table,SMB,3517.62,1890.88,253.65,202.87,2347.41,1170.22,0.3327,14
ORD-01664,2025-12-22,2025,Q4,12,Europe,Italy,Software,Analytics Suite,Enterprise,23357.75,13406.37,1475.89,1432.26,16314.52,7043.23,0.3015,6
ORD-01665,2025-07-07,2025,Q3,7,Europe,Spain,Software,CRM Enterprise,Consumer,5203.46,2815.01,666.84,328.81,3810.66,1392.8,0.2677,5
ORD-01666,2025-05-14,2025,Q2,5,Europe,Germany,Furniture,Conference Table,Consumer,9536.11,5414.37,827.89,617.27,6859.53,2676.59,0.2807,2
ORD-01667,2025-02-27,2025,Q1,2,Asia,Thailand,Accessories,Keyboard Pro,Enterprise,6097.76,3434.88,426.89,287.09,4148.86,1948.9,0.3196,13
ORD-01668,2025-01-20,2025,Q1,1,Europe,Italy,Furniture,Storage Cabinet,SMB,2134.81,1087.4,134.97,138.4,1360.77,774.04,0.3626,4
ORD-01669,2025-02-24,2025,Q1,2,Europe,France,Software,Cloud Platform,SMB,8879.89,5013.47,672.52,418.64,6104.64,2775.25,0.3125,7
ORD-01670,2025-08-18,2025,Q3,8,Asia,India,Electronics,Tablet Air,Enterprise,19094.99,10394.0,1208.2,1308.23,12910.42,6184.56,0.3239,13
ORD-01671,2025-02-14,2025,Q1,2,Europe,Italy,Furniture,Storage Cabinet,SMB,11313.51,6502.98,720.22,653.38,7876.58,3436.93,0.3038,8
ORD-01672,2025-10-15,2025,Q4,10,Europe,Netherlands,Furniture,Storage Cabinet,Enterprise,7990.9,3939.34,681.95,445.92,5067.21,2923.69,0.3659,14
ORD-01673,2025-06-28,2025,Q2,6,Asia,Japan,Furniture,Conference Table,Consumer,12231.92,6861.36,891.03,510.7,8263.09,3968.83,0.3245,6
ORD-01674,2025-10-26,2025,Q4,10,North America,Canada,Accessories,Webcam HD,SMB,5796.51,2879.47,433.47,290.62,3603.56,2192.95,0.3783,6
ORD-01675,2025-12-09,2025,Q4,12,Asia,Thailand,Software,CRM Enterprise,SMB,14460.88,7400.11,1176.83,844.65,9421.59,5039.29,0.3485,3
ORD-01676,2025-09-15,2025,Q3,9,Europe,Italy,Electronics,Laptop Pro,Consumer,6707.56,3442.52,666.26,439.55,4548.32,2159.23,0.3219,15
ORD-01677,2025-01-21,2025,Q1,1,Europe,France,Software,Security Pro,Consumer,3828.81,2085.69,256.39,263.25,2605.32,1223.5,0.3195,3
ORD-01678,2025-11-26,2025,Q4,11,Europe,Italy,Software,Analytics Suite,Enterprise,1045.37,537.31,63.78,48.22,649.31,396.06,0.3789,11
ORD-01679,2025-08-06,2025,Q3,8,North America,Mexico,Furniture,Office Desk,SMB,5876.77,3321.03,445.13,302.61,4068.77,1808.0,0.3077,10
ORD-01680,2025-11-14,2025,Q4,11,North America,Canada,Furniture,Storage Cabinet,Consumer,14861.71,7463.68,1091.89,878.62,9434.19,5427.52,0.3652,8
ORD-01681,2025-05-30,2025,Q2,5,North America,Canada,Furniture,Office Desk,Enterprise,10460.28,5559.97,859.44,471.04,6890.45,3569.83,0.3413,6
ORD-01682,2025-05-28,2025,Q2,5,Europe,Germany,Furniture,Ergonomic Chair,Consumer,8378.79,4705.83,687.99,383.02,5776.84,2601.95,0.3105,2
ORD-01683,2025-03-06,2025,Q1,3,Europe,Netherlands,Furniture,Office Desk,Consumer,4920.61,2407.46,350.91,198.02,2956.39,1964.22,0.3992,2
ORD-01684,2025-09-24,2025,Q3,9,Europe,Spain,Software,CRM Enterprise,Enterprise,6223.28,3331.16,678.6,348.35,4358.12,1865.16,0.2997,13
ORD-01685,2025-08-30,2025,Q3,8,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,21438.69,12219.73,1595.09,1063.9,14878.73,6559.96,0.306,12
ORD-01686,2025-07-05,2025,Q3,7,North America,Mexico,Software,CRM Enterprise,Enterprise,10789.54,6109.83,952.33,536.92,7599.08,3190.46,0.2957,10
ORD-01687,2025-02-16,2025,Q1,2,North America,Mexico,Accessories,Webcam HD,Consumer,8530.1,4716.76,612.25,481.79,5810.8,2719.29,0.3188,3
ORD-01688,2025-08-14,2025,Q3,8,Europe,Spain,Furniture,Office Desk,SMB,12562.2,6278.99,1628.13,776.96,8684.08,3878.12,0.3087,15
ORD-01689,2025-10-17,2025,Q4,10,North America,Mexico,Furniture,Office Desk,SMB,3763.13,1864.7,333.62,253.22,2451.55,1311.59,0.3485,4
ORD-01690,2025-07-30,2025,Q3,7,Europe,Germany,Accessories,USB Hub,Consumer,12881.08,6279.99,1379.55,728.99,8388.53,4492.55,0.3488,3
ORD-01691,2025-05-02,2025,Q2,5,Europe,Italy,Software,Cloud Platform,Consumer,12907.64,6892.89,898.45,880.18,8671.52,4236.11,0.3282,5
ORD-01692,2025-08-02,2025,Q3,8,Europe,Spain,Accessories,Webcam HD,Enterprise,5116.76,2657.18,534.66,207.67,3399.51,1717.25,0.3356,6
ORD-01693,2025-05-14,2025,Q2,5,Asia,Thailand,Accessories,Wireless Mouse,Enterprise,24214.4,13084.51,2068.84,1391.55,16544.9,7669.5,0.3167,1
ORD-01694,2025-04-06,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,2346.92,1184.37,204.26,126.86,1515.49,831.43,0.3543,9
ORD-01695,2025-09-12,2025,Q3,9,North America,USA,Furniture,Storage Cabinet,Consumer,13483.05,6912.59,1043.42,765.15,8721.17,4761.88,0.3532,15
ORD-01696,2025-09-23,2025,Q3,9,Europe,France,Furniture,Office Desk,Consumer,11414.86,5591.63,1482.62,592.59,7666.85,3748.01,0.3283,13
ORD-01697,2025-01-28,2025,Q1,1,North America,USA,Furniture,Office Desk,Enterprise,7824.63,4189.47,611.87,533.58,5334.91,2489.72,0.3182,15
ORD-01698,2025-08-27,2025,Q3,8,North America,Mexico,Accessories,USB Hub,Consumer,3553.49,1968.63,288.36,181.82,2438.81,1114.69,0.3137,9
ORD-01699,2025-07-02,2025,Q3,7,Europe,France,Accessories,Wireless Mouse,Enterprise,6172.07,3134.26,660.71,417.7,4212.67,1959.4,0.3175,11
ORD-01700,2025-02-11,2025,Q1,2,North America,Mexico,Software,Analytics Suite,SMB,1755.51,989.26,113.92,81.28,1184.46,571.05,0.3253,12
ORD-01701,2025-10-20,2025,Q4,10,Europe,Germany,Furniture,Ergonomic Chair,Consumer,14156.5,7855.84,1131.39,605.53,9592.76,4563.74,0.3224,4
ORD-01702,2025-09-02,2025,Q3,9,Asia,Thailand,Furniture,Office Desk,Consumer,12437.11,7103.65,961.34,867.68,8932.67,3504.44,0.2818,2
ORD-01703,2025-04-18,2025,Q2,4,North America,Mexico,Accessories,Wireless Mouse,Consumer,14527.51,7184.12,892.75,646.88,8723.75,5803.76,0.3995,3
ORD-01704,2025-03-01,2025,Q1,3,Europe,France,Electronics,Monitor Ultra,SMB,8718.02,4760.2,537.07,507.17,5804.44,2913.57,0.3342,12
ORD-01705,2025-12-11,2025,Q4,12,Europe,Germany,Electronics,Monitor Ultra,SMB,2418.4,1381.7,148.14,141.54,1671.38,747.02,0.3089,1
ORD-01706,2025-08-17,2025,Q3,8,Europe,Italy,Accessories,Keyboard Pro,Enterprise,25055.11,13897.5,2579.55,1222.9,17699.95,7355.16,0.2936,4
ORD-01707,2025-08-09,2025,Q3,8,Asia,Singapore,Furniture,Office Desk,Consumer,3093.15,1685.96,247.31,151.7,2084.97,1008.18,0.3259,9
ORD-01708,2025-02-23,2025,Q1,2,Europe,Italy,Furniture,Office Desk,Enterprise,8324.16,4653.07,670.02,489.13,5812.22,2511.94,0.3018,3
ORD-01709,2025-06-22,2025,Q2,6,Europe,Netherlands,Software,Cloud Platform,Enterprise,16464.04,8521.09,996.3,1065.18,10582.56,5881.48,0.3572,4
ORD-01710,2025-12-25,2025,Q4,12,Asia,Singapore,Accessories,Wireless Mouse,Consumer,11171.76,5363.82,982.23,686.73,7032.79,4138.97,0.3705,10
ORD-01711,2025-11-02,2025,Q4,11,Asia,Japan,Accessories,Wireless Mouse,Enterprise,6873.33,3611.07,441.66,314.27,4366.99,2506.34,0.3646,15
ORD-01712,2025-07-03,2025,Q3,7,North America,Canada,Software,CRM Enterprise,SMB,13868.76,6837.76,1184.26,662.66,8684.67,5184.08,0.3738,2
ORD-01713,2025-03-21,2025,Q1,3,Europe,France,Accessories,Wireless Mouse,SMB,2742.16,1484.68,203.96,155.55,1844.19,897.98,0.3275,5
ORD-01714,2025-01-31,2025,Q1,1,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,10962.44,5355.56,797.91,632.8,6786.27,4176.17,0.381,7
ORD-01715,2025-04-27,2025,Q2,4,Europe,France,Software,Analytics Suite,SMB,6158.17,3542.74,398.79,408.64,4350.18,1808.0,0.2936,11
ORD-01716,2025-11-25,2025,Q4,11,Europe,France,Software,Analytics Suite,Enterprise,2430.71,1170.84,172.33,163.23,1506.39,924.31,0.3803,8
ORD-01717,2025-10-16,2025,Q4,10,North America,Canada,Software,CRM Enterprise,SMB,11438.57,5914.76,888.82,724.65,7528.23,3910.35,0.3419,6
ORD-01718,2025-07-10,2025,Q3,7,Asia,South Korea,Furniture,Ergonomic Chair,SMB,8944.54,4388.57,761.21,425.16,5574.94,3369.6,0.3767,7
ORD-01719,2025-01-02,2025,Q1,1,Europe,Germany,Electronics,Laptop Pro,Consumer,2278.23,1140.76,191.79,141.48,1474.03,804.2,0.353,7
ORD-01720,2025-10-11,2025,Q4,10,Europe,Germany,Accessories,Webcam HD,SMB,13883.93,6789.21,900.46,770.4,8460.07,5423.86,0.3907,9
ORD-01721,2025-01-07,2025,Q1,1,North America,USA,Software,CRM Enterprise,Enterprise,4766.25,2302.33,388.9,329.95,3021.17,1745.08,0.3661,12
ORD-01722,2025-02-01,2025,Q1,2,Asia,India,Furniture,Office Desk,SMB,8481.56,4280.22,626.43,397.58,5304.23,3177.32,0.3746,2
ORD-01723,2025-01-25,2025,Q1,1,Asia,Singapore,Software,CRM Enterprise,SMB,4071.2,2117.28,258.22,186.85,2562.35,1508.85,0.3706,1
ORD-01724,2025-10-17,2025,Q4,10,Asia,Japan,Software,Security Pro,SMB,8010.81,4189.24,541.63,327.57,5058.44,2952.37,0.3685,2
ORD-01725,2025-10-15,2025,Q4,10,Europe,Italy,Furniture,Ergonomic Chair,Consumer,6337.41,3563.26,555.05,337.05,4455.37,1882.04,0.297,5
ORD-01726,2025-08-12,2025,Q3,8,Asia,South Korea,Furniture,Office Desk,SMB,10781.56,5740.77,915.58,657.51,7313.85,3467.71,0.3216,8
ORD-01727,2025-01-10,2025,Q1,1,Europe,Germany,Software,CRM Enterprise,SMB,8004.81,4090.94,559.62,461.71,5112.27,2892.54,0.3614,13
ORD-01728,2025-02-04,2025,Q1,2,Europe,Germany,Accessories,Webcam HD,Consumer,7276.7,4157.85,444.76,454.58,5057.19,2219.51,0.305,5
ORD-01729,2025-10-27,2025,Q4,10,Europe,Netherlands,Electronics,Tablet Air,Consumer,543.89,274.63,48.91,22.83,346.36,197.53,0.3632,13
ORD-01730,2025-03-30,2025,Q1,3,Europe,Italy,Electronics,Tablet Air,Consumer,12536.9,7047.88,1101.72,650.04,8799.64,3737.26,0.2981,10
ORD-01731,2025-09-28,2025,Q3,9,Asia,Japan,Electronics,Smartphone X,SMB,10871.52,5963.2,917.66,559.52,7440.38,3431.14,0.3156,9
ORD-01732,2025-05-30,2025,Q2,5,Europe,Spain,Accessories,Wireless Mouse,Enterprise,6545.0,3329.22,402.34,356.03,4087.59,2457.42,0.3755,5
ORD-01733,2025-05-08,2025,Q2,5,Europe,France,Software,CRM Enterprise,Enterprise,6405.41,3515.86,483.36,369.78,4369.0,2036.41,0.3179,5
ORD-01734,2025-10-26,2025,Q4,10,North America,USA,Accessories,Wireless Mouse,Enterprise,19469.81,11119.35,1264.65,1030.41,13414.41,6055.4,0.311,11
ORD-01735,2025-03-13,2025,Q1,3,Europe,France,Accessories,Wireless Mouse,Consumer,7180.76,4095.96,612.72,310.0,5018.67,2162.08,0.3011,7
ORD-01736,2025-01-29,2025,Q1,1,Europe,Germany,Software,Analytics Suite,Consumer,14183.86,7941.8,951.12,858.55,9751.48,4432.38,0.3125,13
ORD-01737,2025-11-11,2025,Q4,11,North America,Mexico,Accessories,Keyboard Pro,Enterprise,3079.37,1614.96,186.83,200.43,2002.23,1077.14,0.3498,9
ORD-01738,2025-11-17,2025,Q4,11,North America,Canada,Electronics,Laptop Pro,Consumer,13957.1,7947.4,964.76,616.17,9528.33,4428.77,0.3173,13
ORD-01739,2025-03-03,2025,Q1,3,Asia,Singapore,Furniture,Storage Cabinet,Consumer,5920.09,3393.7,450.95,247.76,4092.41,1827.68,0.3087,1
ORD-01740,2025-05-13,2025,Q2,5,North America,USA,Accessories,Webcam HD,SMB,8834.99,4323.58,753.43,576.6,5653.61,3181.38,0.3601,7
ORD-01741,2025-10-16,2025,Q4,10,Europe,Italy,Accessories,Wireless Mouse,Consumer,10185.76,5840.67,767.26,560.12,7168.05,3017.71,0.2963,14
ORD-01742,2025-10-30,2025,Q4,10,Asia,Japan,Accessories,Keyboard Pro,SMB,13235.97,6872.26,1168.71,795.59,8836.56,4399.42,0.3324,14
ORD-01743,2025-09-02,2025,Q3,9,North America,Mexico,Electronics,Tablet Air,Enterprise,16268.77,8182.11,1033.68,1092.31,10308.1,5960.67,0.3664,2
ORD-01744,2025-10-25,2025,Q4,10,Asia,India,Software,CRM Enterprise,Enterprise,13802.68,7386.98,930.9,753.97,9071.86,4730.82,0.3427,11
ORD-01745,2025-12-20,2025,Q4,12,North America,Mexico,Furniture,Conference Table,Consumer,5972.11,2930.52,525.13,342.98,3798.63,2173.48,0.3639,14
ORD-01746,2025-12-04,2025,Q4,12,North America,Mexico,Accessories,Keyboard Pro,SMB,11735.98,6671.63,1030.26,716.6,8418.5,3317.48,0.2827,5
ORD-01747,2025-11-09,2025,Q4,11,Asia,South Korea,Furniture,Conference Table,Consumer,6724.97,3406.63,506.73,299.6,4212.97,2512.0,0.3735,8
ORD-01748,2025-01-06,2025,Q1,1,Europe,Netherlands,Software,Analytics Suite,SMB,3076.71,1778.72,217.42,193.22,2189.36,887.35,0.2884,14
ORD-01749,2025-11-19,2025,Q4,11,Asia,Singapore,Furniture,Office Desk,Consumer,14531.09,8370.13,1211.31,697.17,10278.61,4252.48,0.2926,7
ORD-01750,2025-09-30,2025,Q3,9,North America,Mexico,Furniture,Office Desk,SMB,2991.79,1513.41,222.55,208.58,1944.54,1047.26,0.35,13
ORD-01751,2025-09-27,2025,Q3,9,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,17166.54,8348.79,1184.44,797.1,10330.33,6836.2,0.3982,14
ORD-01752,2025-02-27,2025,Q1,2,North America,Mexico,Furniture,Conference Table,Consumer,11454.62,6185.14,967.3,801.34,7953.77,3500.85,0.3056,14
ORD-01753,2025-04-15,2025,Q2,4,North America,Canada,Electronics,Smartphone X,Enterprise,13300.38,6926.35,798.19,606.46,8331.0,4969.38,0.3736,4
ORD-01754,2025-01-23,2025,Q1,1,Asia,Singapore,Electronics,Monitor Ultra,SMB,14167.8,7792.76,1236.85,719.86,9749.47,4418.33,0.3119,5
ORD-01755,2025-06-04,2025,Q2,6,Asia,Japan,Software,Analytics Suite,Consumer,1911.74,978.41,116.51,87.55,1182.47,729.27,0.3815,5
ORD-01756,2025-05-21,2025,Q2,5,Europe,Netherlands,Accessories,Webcam HD,Enterprise,13168.21,7295.63,1144.28,894.66,9334.57,3833.64,0.2911,2
ORD-01757,2025-09-22,2025,Q3,9,Europe,Italy,Electronics,Laptop Pro,SMB,8634.02,4620.19,841.87,365.98,5828.04,2805.97,0.325,5
ORD-01758,2025-07-31,2025,Q3,7,North America,USA,Furniture,Conference Table,Consumer,3178.27,1650.96,226.6,152.4,2029.95,1148.31,0.3613,7
ORD-01759,2025-11-12,2025,Q4,11,North America,Mexico,Furniture,Storage Cabinet,Consumer,9468.9,4962.03,832.4,487.03,6281.47,3187.43,0.3366,5
ORD-01760,2025-12-19,2025,Q4,12,Europe,Italy,Software,Security Pro,SMB,14582.28,7071.39,929.23,642.25,8642.87,5939.41,0.4073,10
ORD-01761,2025-12-14,2025,Q4,12,Europe,Germany,Accessories,USB Hub,Enterprise,19091.46,9892.22,1543.41,964.84,12400.47,6690.99,0.3505,2
ORD-01762,2025-08-31,2025,Q3,8,Europe,Spain,Electronics,Smartphone X,Consumer,8298.35,4623.26,1083.34,383.5,6090.1,2208.25,0.2661,6
ORD-01763,2025-05-08,2025,Q2,5,Asia,Japan,Electronics,Tablet Air,SMB,7079.56,3437.7,527.89,293.62,4259.21,2820.35,0.3984,10
ORD-01764,2025-12-02,2025,Q4,12,North America,Mexico,Software,Cloud Platform,SMB,9828.14,5287.9,642.44,479.61,6409.95,3418.19,0.3478,7
ORD-01765,2025-07-12,2025,Q3,7,North America,Canada,Accessories,Webcam HD,SMB,7742.01,3969.23,565.74,347.27,4882.24,2859.77,0.3694,14
ORD-01766,2025-06-09,2025,Q2,6,Asia,South Korea,Software,CRM Enterprise,SMB,6514.55,3708.38,502.51,413.51,4624.41,1890.14,0.2901,5
ORD-01767,2025-06-13,2025,Q2,6,Europe,France,Electronics,Monitor Ultra,Enterprise,7229.68,4035.78,489.76,376.91,4902.44,2327.24,0.3219,7
ORD-01768,2025-03-08,2025,Q1,3,North America,USA,Accessories,USB Hub,Consumer,4693.26,2303.64,370.67,272.72,2947.03,1746.23,0.3721,6
ORD-01769,2025-04-28,2025,Q2,4,Europe,Germany,Accessories,Keyboard Pro,Enterprise,3990.61,1976.21,261.11,250.85,2488.18,1502.43,0.3765,8
ORD-01770,2025-08-08,2025,Q3,8,Asia,South Korea,Software,CRM Enterprise,Enterprise,20835.41,11278.78,1493.99,898.21,13670.97,7164.44,0.3439,3
ORD-01771,2025-05-24,2025,Q2,5,North America,USA,Electronics,Tablet Air,Consumer,12321.64,6223.91,1033.87,729.23,7987.0,4334.64,0.3518,1
ORD-01772,2025-01-04,2025,Q1,1,North America,USA,Electronics,Monitor Ultra,Consumer,7985.92,4149.55,649.49,557.01,5356.05,2629.87,0.3293,3
ORD-01773,2025-04-11,2025,Q2,4,Europe,France,Software,CRM Enterprise,Enterprise,25198.72,12783.81,1613.91,1550.94,15948.66,9250.06,0.3671,13
ORD-01774,2025-05-15,2025,Q2,5,Europe,Spain,Electronics,Smartphone X,Consumer,2108.16,1046.62,139.38,100.22,1286.22,821.94,0.3899,12
ORD-01775,2025-09-03,2025,Q3,9,Asia,Japan,Accessories,USB Hub,Consumer,9036.76,4686.35,746.23,374.51,5807.08,3229.68,0.3574,9
ORD-01776,2025-06-29,2025,Q2,6,North America,USA,Software,Security Pro,Consumer,3035.01,1495.63,243.26,184.65,1923.55,1111.47,0.3662,4
ORD-01777,2025-09-15,2025,Q3,9,Asia,Singapore,Software,Security Pro,Enterprise,1720.47,988.34,116.36,102.51,1207.21,513.26,0.2983,5
ORD-01778,2025-11-30,2025,Q4,11,Asia,Singapore,Furniture,Ergonomic Chair,Enterprise,3807.64,2187.28,246.07,233.74,2667.09,1140.54,0.2995,8
ORD-01779,2025-05-27,2025,Q2,5,North America,Mexico,Accessories,Wireless Mouse,SMB,8227.96,4585.9,682.3,389.07,5657.27,2570.69,0.3124,5
ORD-01780,2025-11-27,2025,Q4,11,North America,Mexico,Furniture,Storage Cabinet,Enterprise,1701.4,964.29,130.42,87.43,1182.13,519.27,0.3052,3
ORD-01781,2025-02-07,2025,Q1,2,Asia,Singapore,Electronics,Laptop Pro,Enterprise,16735.93,8680.97,1128.14,690.38,10499.48,6236.45,0.3726,6
ORD-01782,2025-11-22,2025,Q4,11,Europe,Germany,Accessories,Keyboard Pro,SMB,13113.85,6954.33,843.81,770.1,8568.23,4545.62,0.3466,4
ORD-01783,2025-06-19,2025,Q2,6,Europe,Italy,Electronics,Laptop Pro,Consumer,11923.67,6606.08,899.53,732.77,8238.38,3685.29,0.3091,7
ORD-01784,2025-08-14,2025,Q3,8,Asia,Thailand,Software,Analytics Suite,SMB,6608.92,3286.12,446.92,446.13,4179.16,2429.76,0.3676,6
ORD-01785,2025-05-14,2025,Q2,5,Asia,South Korea,Electronics,Smartphone X,Consumer,13245.62,7269.77,983.53,776.01,9029.31,4216.31,0.3183,8
ORD-01786,2025-12-27,2025,Q4,12,North America,USA,Electronics,Tablet Air,Enterprise,17699.25,8713.93,1346.89,1217.89,11278.71,6420.53,0.3628,9
ORD-01787,2025-12-05,2025,Q4,12,Asia,Thailand,Accessories,Webcam HD,Consumer,8151.56,4545.65,705.47,512.98,5764.09,2387.47,0.2929,10
ORD-01788,2025-02-01,2025,Q1,2,Asia,Singapore,Accessories,Keyboard Pro,SMB,2420.98,1365.37,194.72,115.27,1675.37,745.62,0.308,4
ORD-01789,2025-01-19,2025,Q1,1,Europe,Netherlands,Accessories,USB Hub,Enterprise,7889.57,4500.65,670.21,469.12,5639.99,2249.58,0.2851,10
ORD-01790,2025-08-19,2025,Q3,8,Europe,Netherlands,Furniture,Ergonomic Chair,Consumer,11989.06,5935.72,1177.83,711.94,7825.48,4163.57,0.3473,9
ORD-01791,2025-09-13,2025,Q3,9,Europe,Spain,Furniture,Ergonomic Chair,Enterprise,14395.82,7650.92,1371.86,825.49,9848.27,4547.54,0.3159,15
ORD-01792,2025-04-19,2025,Q2,4,Europe,France,Electronics,Laptop Pro,Enterprise,1288.96,648.35,111.71,52.19,812.25,476.71,0.3698,12
ORD-01793,2025-09-25,2025,Q3,9,Asia,South Korea,Accessories,Webcam HD,Enterprise,2082.58,1005.84,177.52,120.59,1303.95,778.63,0.3739,14
ORD-01794,2025-10-13,2025,Q4,10,North America,Canada,Accessories,Wireless Mouse,Enterprise,15196.04,8536.88,998.08,782.77,10317.73,4878.31,0.321,2
ORD-01795,2025-05-28,2025,Q2,5,Europe,France,Software,Security Pro,Consumer,4037.55,2318.93,313.67,252.97,2885.56,1151.98,0.2853,13
ORD-01796,2025-09-05,2025,Q3,9,Asia,South Korea,Furniture,Ergonomic Chair,SMB,5982.34,3389.81,464.59,388.62,4243.03,1739.32,0.2907,13
ORD-01797,2025-02-20,2025,Q1,2,Europe,Germany,Furniture,Office Desk,SMB,15134.24,7876.28,990.86,773.39,9640.52,5493.72,0.363,14
ORD-01798,2025-05-23,2025,Q2,5,Asia,Thailand,Accessories,Webcam HD,Enterprise,9549.73,5446.16,586.18,506.0,6538.34,3011.4,0.3153,15
ORD-01799,2025-12-09,2025,Q4,12,Asia,South Korea,Software,Analytics Suite,Enterprise,1240.39,675.68,108.51,60.75,844.94,395.45,0.3188,2
ORD-01800,2025-12-29,2025,Q4,12,Europe,France,Software,Analytics Suite,SMB,10024.78,4912.71,786.18,678.4,6377.29,3647.49,0.3638,10
ORD-01801,2025-05-18,2025,Q2,5,North America,Canada,Electronics,Laptop Pro,SMB,14050.3,7812.26,1024.22,793.1,9629.58,4420.72,0.3146,5
ORD-01802,2025-10-11,2025,Q4,10,Europe,Spain,Accessories,Keyboard Pro,SMB,11160.64,6233.12,846.41,627.21,7706.73,3453.91,0.3095,9
ORD-01803,2025-10-12,2025,Q4,10,North America,Mexico,Electronics,Monitor Ultra,Consumer,14927.59,8151.08,1112.98,872.23,10136.3,4791.3,0.321,6
ORD-01804,2025-01-16,2025,Q1,1,Asia,Thailand,Accessories,Keyboard Pro,SMB,8491.5,4141.76,625.26,435.71,5202.73,3288.76,0.3873,12
ORD-01805,2025-11-01,2025,Q4,11,Europe,France,Electronics,Laptop Pro,Enterprise,12165.1,6692.68,1090.57,652.49,8435.75,3729.35,0.3066,11
ORD-01806,2025-09-25,2025,Q3,9,North America,Mexico,Furniture,Storage Cabinet,Enterprise,8801.14,4293.78,753.76,552.99,5600.53,3200.61,0.3637,15
ORD-01807,2025-10-20,2025,Q4,10,Asia,Japan,Electronics,Monitor Ultra,SMB,6439.69,3293.49,571.33,346.57,4211.38,2228.31,0.346,8
ORD-01808,2025-05-29,2025,Q2,5,North America,USA,Furniture,Storage Cabinet,SMB,7300.68,3639.3,454.39,410.69,4504.38,2796.3,0.383,13
ORD-01809,2025-11-27,2025,Q4,11,North America,USA,Software,Analytics Suite,Consumer,10835.17,5637.33,694.89,519.96,6852.19,3982.98,0.3676,3
ORD-01810,2025-03-14,2025,Q1,3,North America,Canada,Software,Analytics Suite,SMB,1529.07,842.08,137.42,101.71,1081.2,447.86,0.2929,12
ORD-01811,2025-07-07,2025,Q3,7,Asia,Japan,Electronics,Tablet Air,Consumer,4757.9,2515.08,404.66,235.84,3155.58,1602.32,0.3368,13
ORD-01812,2025-09-16,2025,Q3,9,Europe,Germany,Furniture,Ergonomic Chair,SMB,9246.84,4438.54,1106.99,630.11,6175.64,3071.21,0.3321,1
ORD-01813,2025-02-02,2025,Q1,2,North America,Canada,Furniture,Conference Table,SMB,5386.9,2614.18,350.96,349.17,3314.3,2072.59,0.3847,5
ORD-01814,2025-08-29,2025,Q3,8,Europe,Netherlands,Furniture,Conference Table,Consumer,13339.44,6776.44,1276.8,727.86,8781.09,4558.35,0.3417,11
ORD-01815,2025-09-22,2025,Q3,9,Europe,France,Software,CRM Enterprise,Enterprise,3251.34,1883.72,313.33,221.9,2418.95,832.38,0.256,9
ORD-01816,2025-07-11,2025,Q3,7,Europe,Spain,Electronics,Laptop Pro,SMB,17007.7,9254.71,2177.28,710.41,12142.4,4865.3,0.2861,2
ORD-01817,2025-10-22,2025,Q4,10,Asia,India,Furniture,Storage Cabinet,Enterprise,26505.53,14463.9,1840.8,1400.08,17704.78,8800.76,0.332,12
ORD-01818,2025-01-23,2025,Q1,1,North America,Canada,Furniture,Storage Cabinet,Enterprise,22323.28,11019.14,1368.76,1202.58,13590.49,8732.8,0.3912,13
ORD-01819,2025-08-09,2025,Q3,8,North America,Canada,Electronics,Laptop Pro,SMB,5061.81,2784.33,453.74,215.63,3453.69,1608.12,0.3177,9
ORD-01820,2025-10-21,2025,Q4,10,Asia,Thailand,Software,Security Pro,Enterprise,22060.01,10899.52,1699.16,1192.34,13791.02,8268.99,0.3748,10
